Id,Score
195998,4
137295,4
310725,4
512099,4
41846,5
552783,4
496854,5
282582,4
482689,5
465483,4
108129,5
545046,4
238945,5
454235,5
546389,3
491049,4
11321,4
464849,4
146745,4
62340,5
306777,4
51440,5
461057,4
408187,5
224752,4
384607,5
78845,5
228148,4
398620,5
213885,4
104688,5
559509,4
526105,4
386830,4
130290,5
508983,4
354004,4
445936,4
303112,4
376609,4
336299,4
251225,5
112328,4
111556,4
439195,5
95237,4
88164,4
472148,5
311550,4
261503,5
367990,2
245900,5
466668,4
179886,4
294344,4
421158,4
106644,5
211474,4
28975,5
62801,4
284573,3
550245,4
269315,4
408553,4
171275,5
443192,4
211797,4
529206,4
488462,4
541204,4
507973,5
153530,4
434565,4
205575,3
442180,5
520082,5
162998,2
335890,5
539288,5
89156,4
99829,5
361544,5
14321,4
121451,4
360845,4
201278,5
93337,4
526285,4
494811,4
130118,4
317964,4
485812,4
406467,4
520748,4
102454,3
352236,4
235877,4
98251,3
539895,3
319693,5
537152,4
491680,4
174005,3
23443,4
513165,4
26722,6
191882,4
395042,6
93158,4
127371,4
219153,4
361556,4
440498,3
74038,4
220730,4
402483,4
181348,5
387245,5
203846,4
543778,4
469183,5
331597,3
387099,4
357075,5
201925,5
489078,4
230279,4
27110,5
24057,4
14374,4
197952,5
421447,4
254948,4
517108,4
335964,4
242593,3
339668,4
186799,4
442911,4
150680,3
393668,4
109345,4
77075,6
272767,4
142913,4
410880,4
261017,3
352691,3
334460,4
290442,5
150770,4
153785,4
314938,4
162084,4
355007,3
430476,4
433609,4
223762,3
95421,5
393077,2
102274,4
96702,3
367363,4
173605,5
439052,5
164329,4
224024,4
95088,2
195773,4
334019,6
87597,5
131481,5
113904,4
75047,4
213732,5
517789,4
84742,4
431801,4
486332,4
172342,4
259919,5
52116,4
71382,5
432545,3
437289,4
475136,4
495554,3
334967,3
176979,5
63224,4
169042,6
227177,5
360342,4
442384,4
164883,4
462944,4
124724,4
457059,6
173642,4
12538,5
174601,4
342243,6
57027,5
46665,4
388663,3
407273,5
106330,4
319075,5
285726,5
192070,4
279346,4
123650,5
206379,6
500161,4
20602,3
407817,3
242767,5
491912,4
461528,4
421983,5
131905,5
196760,4
241544,5
394329,5
125879,4
280665,4
121795,3
57041,5
77798,2
403624,3
318316,5
502211,4
479590,4
163488,4
118634,4
118983,5
552874,4
47079,4
534470,6
173007,4
79300,5
169100,5
49440,4
21480,4
117958,4
239186,3
179888,4
351281,5
184578,3
180047,5
557933,4
386783,4
457520,4
10485,4
528235,4
379873,4
449891,4
498039,4
551785,5
405121,4
421188,4
322077,4
438594,5
423711,4
325421,4
193076,5
380422,5
277473,5
91583,4
183275,5
476331,5
245351,3
460936,5
90238,5
380876,4
299972,4
333476,4
525201,4
445139,4
199404,5
62494,4
469506,4
427272,4
261360,6
212532,5
285651,5
499790,5
353705,6
395187,4
3400,3
290864,5
286381,4
21535,4
471744,4
487180,4
78424,4
58773,4
380003,3
207557,4
271684,4
350378,4
529891,4
377849,4
360713,4
390643,5
397850,3
175646,5
538183,4
84930,4
24021,4
393973,4
116061,3
223263,4
428785,4
398060,4
40408,4
537559,4
323964,4
532263,4
33673,5
504397,4
30090,3
401202,4
392483,4
181549,3
219543,4
126961,4
236395,5
300403,5
482126,4
28326,4
492453,5
45610,4
440822,4
195954,4
361829,4
484412,6
4354,3
486246,5
356229,3
211962,6
384454,5
535524,5
524124,4
489354,5
299484,4
282690,4
37276,4
169168,4
273054,2
443668,5
132720,4
161263,3
541255,5
316843,5
19969,4
454413,4
61078,4
499929,4
94052,4
546682,5
527647,3
89321,4
318733,3
187878,5
309093,4
88924,4
177278,3
332659,4
106725,4
510062,4
196945,4
167115,5
183043,4
111139,4
241584,4
449993,5
473175,4
163923,5
432108,4
428976,5
418780,4
352845,3
472233,4
415276,3
478198,4
130028,5
445622,4
526777,4
295959,5
375738,4
416286,4
74142,3
555569,5
503655,5
121417,4
365697,3
383664,5
470806,4
400924,6
312146,4
149049,3
376810,5
366982,4
429913,4
464303,5
364543,5
398484,6
379924,4
426785,4
312625,4
493368,4
204116,5
498093,3
97243,5
222047,4
416290,6
25321,4
162929,3
162385,4
362254,5
392476,4
331056,4
250680,4
197210,5
231754,5
542357,2
324996,4
209878,4
291059,5
539966,4
10675,4
24713,3
259563,4
276704,5
347992,4
201268,4
25597,4
322254,5
402777,5
427122,5
278007,4
395520,4
211290,4
454897,4
316653,4
5165,5
220910,3
499628,4
497182,4
218698,4
265092,3
154120,3
50708,3
331363,4
40680,4
248580,3
87386,3
353656,5
287339,4
353971,4
293172,4
349395,4
132886,3
223368,4
381970,4
516795,4
89627,4
253170,4
125653,4
314525,4
103541,5
249202,4
257124,4
267134,4
100903,4
368794,4
555049,4
374151,5
185700,5
125687,3
420912,4
322523,3
132875,5
494372,4
498513,4
249808,4
446962,5
29102,5
548193,5
358485,5
77892,5
143240,5
353428,3
332474,5
418283,4
398721,4
450886,4
97558,3
70497,4
436419,4
412672,4
210725,5
527746,6
558393,6
365797,4
526803,4
92710,5
526564,4
455941,4
442294,4
189184,2
215116,4
507268,4
43767,4
342570,3
460284,5
228231,3
381449,5
175407,5
421128,6
473922,5
39860,4
351553,3
244245,4
184487,5
41445,5
11641,5
503675,5
208310,4
153136,5
536454,3
523813,5
13121,2
80392,4
146725,5
218410,4
429086,4
205339,4
382540,4
355074,4
532059,4
285787,4
186539,3
472152,4
169810,4
434014,4
40510,5
533803,4
374599,5
274769,5
7110,4
151765,4
290029,5
347252,4
269175,5
536983,1
289924,2
31665,4
405707,5
307031,5
282069,4
61554,4
252557,4
381896,4
537656,5
70336,4
490999,5
453998,4
244852,4
145590,4
193725,5
165517,5
218866,4
495108,4
177479,4
403521,5
448330,4
464328,4
358005,4
5593,5
296677,3
487090,4
168862,4
341,4
407725,4
493519,4
28426,4
324961,4
477459,4
60325,5
389107,4
337981,5
254333,4
163913,5
29591,5
85354,5
499908,4
266800,4
472847,5
18118,4
399649,4
515482,5
530669,3
522279,4
437979,5
279043,4
64526,4
193557,4
458557,3
317253,3
151401,4
92060,4
312179,4
357332,4
482124,4
315367,5
19320,3
463393,4
448181,4
192956,4
111747,4
118972,4
14598,4
391877,5
485378,4
459961,5
307819,5
74793,4
336419,4
547672,5
370606,4
129665,4
545714,5
339926,5
193422,4
133924,4
116084,5
487160,4
405816,4
264492,4
210042,4
126606,5
103524,4
199600,4
498148,3
62519,5
281134,4
75972,5
331356,4
12979,4
5609,5
455737,4
304034,4
414989,5
388327,4
468006,4
405624,4
45935,5
135251,4
362410,4
94109,4
144159,4
537513,4
98202,4
548973,5
336663,4
305328,5
270668,5
312144,4
263483,5
402593,5
448106,4
262123,4
386541,4
552144,5
370421,4
87235,4
437348,4
394970,4
387169,5
98929,5
148715,4
156311,4
51104,4
352112,4
23952,4
173038,5
136647,5
12962,4
377568,3
157234,5
246088,4
515555,4
360563,5
108210,3
242727,4
57889,5
284116,4
127766,4
311826,4
297091,5
548255,5
88544,3
399609,4
239066,4
306206,5
502705,5
500240,5
255294,4
259035,3
339540,4
275227,4
431904,4
356162,4
417199,4
527381,5
223149,5
438485,3
368656,4
287802,5
444961,3
435863,4
83589,5
554365,3
115326,4
48047,2
529731,4
208954,4
451358,4
510165,4
239180,5
148799,5
195687,5
384627,5
399233,4
537720,4
359286,4
17318,4
484506,4
41614,4
33801,4
232935,4
128493,5
279186,4
44851,4
350080,5
321246,4
531259,5
344989,4
171231,4
34959,4
24971,4
4968,4
65098,4
456860,4
300534,5
163038,4
175671,5
228022,4
261842,4
391537,5
52613,4
299283,5
355953,4
229620,4
119033,5
411840,4
490531,4
475562,4
357991,6
78941,5
322240,6
269178,5
466513,4
512642,4
351060,5
335333,4
276303,4
72862,4
121904,5
39066,4
415684,5
218384,5
97192,3
168585,5
298992,4
304473,5
291515,4
490538,4
553149,5
396526,5
201151,4
200539,4
486968,5
394227,4
335859,4
4524,4
148796,4
168988,5
183363,5
349409,5
410992,4
238281,5
235317,6
166966,4
253623,5
509006,5
287813,4
178502,4
492713,5
402582,4
274939,4
443738,5
302735,5
463294,4
152915,5
312290,4
398074,3
427659,4
473083,4
190009,4
522276,4
293081,5
513311,3
259261,4
248497,5
48984,5
431262,4
45646,4
169144,5
407314,4
454299,4
536084,4
112580,4
66648,5
479422,5
385151,5
537494,4
77634,5
274327,4
160950,2
280947,4
369189,4
100216,4
398737,3
290263,5
485564,4
185152,4
101339,3
521188,3
284466,4
428437,4
352231,4
302284,3
44622,5
104342,4
92065,4
234667,4
78533,4
180523,5
132643,3
229381,4
368798,5
483432,3
277482,3
133316,4
481654,5
188042,3
6983,4
171718,3
133062,5
72024,5
135039,4
93239,4
410302,4
239935,4
143633,3
224117,4
395904,5
559510,4
282681,5
262678,2
307748,5
144846,4
509819,4
188615,4
349599,4
287451,5
28146,5
252052,5
336919,4
6102,5
374698,4
487705,4
95127,6
106565,4
251423,2
154724,4
450008,5
317656,4
272066,5
364348,5
71919,5
64717,4
426279,5
388616,4
380126,4
357969,4
78394,4
123841,4
453914,4
474019,4
114208,3
415058,4
34807,4
462668,4
527164,5
112475,5
287845,4
467957,5
53296,4
336579,4
1231,5
97100,5
249503,4
86863,4
417575,3
401111,4
202718,5
528619,5
347887,5
484882,5
336407,4
320616,4
143999,2
55258,4
450683,5
296941,5
275779,5
492272,5
501919,6
150918,4
22916,4
335508,5
267403,5
310187,3
556402,2
430661,4
15384,4
482881,4
62703,4
432324,3
103834,5
557367,4
362530,5
187620,5
92135,5
252509,5
545951,5
520605,3
436323,5
178865,3
121701,4
101920,5
78002,3
390187,4
147405,4
213234,5
71234,5
255766,4
135821,4
494426,5
56637,4
71326,5
389980,4
520570,4
86537,6
471315,3
19413,4
419696,4
473176,2
190365,5
551989,4
518886,4
491508,5
101355,5
86272,3
58566,4
517532,4
137563,4
193275,3
233407,4
464891,4
371054,3
553242,5
511439,5
238262,4
164654,5
537465,4
478997,4
46965,4
76147,4
354482,5
157119,5
533268,5
74360,4
459626,5
553196,4
78149,4
179847,4
292144,4
147408,5
557508,5
62895,4
277004,5
556826,5
320465,0
373003,3
431527,3
342279,5
366265,5
178332,4
461720,5
133082,4
35175,5
28756,4
420235,4
162903,4
179994,4
497834,4
175397,4
120918,4
314835,5
335114,4
112275,5
417930,4
282862,5
26831,3
348284,5
558744,5
491681,5
445863,4
161403,4
522370,4
323464,4
313860,4
467884,5
323785,4
550004,4
474518,4
403414,4
304302,6
231887,4
148296,3
428081,4
45271,4
339720,5
369570,4
220907,4
66115,5
520565,4
530398,4
454422,4
241488,4
45306,3
450257,5
391095,4
517836,4
452157,4
427487,4
36554,2
139415,3
116888,4
103722,4
492016,4
368109,4
381076,4
31766,3
53109,5
291474,4
63589,4
408336,2
454237,4
55939,4
237470,4
486830,1
240929,4
329816,4
229655,6
86684,4
777,5
308806,4
119762,5
158088,4
168635,4
50330,4
542043,5
66923,4
169481,4
250761,5
376816,4
399605,4
416448,4
148657,5
337624,4
80976,4
229768,5
555911,4
445468,4
538988,5
456002,5
331346,3
544748,4
231861,4
526754,1
510981,4
225805,3
390279,5
1479,4
303505,4
465310,4
164255,5
334606,4
97786,4
161382,4
521269,3
211314,4
370867,4
539716,6
384325,4
539345,4
9703,4
505203,4
136108,3
433024,3
265909,3
497772,4
549623,4
436054,3
254384,5
298567,5
542959,6
80696,4
409324,4
378183,4
213310,5
78728,4
426035,4
381752,4
27870,4
271747,4
82511,4
480107,4
320102,4
520922,4
416812,5
405873,4
38644,4
29464,5
375412,4
283097,4
99641,3
275294,4
549576,4
279698,5
40643,5
556273,4
36774,4
66475,5
515180,4
383693,4
277841,4
492346,4
221147,4
357682,4
35707,4
2961,4
553869,4
7768,5
300496,4
186361,4
197928,5
51661,4
556427,5
349549,4
519485,5
232928,5
393988,4
383746,6
193748,5
374632,5
287375,4
453069,4
111310,4
542607,4
8826,4
181630,4
15528,4
374979,4
272140,4
197325,3
136402,5
127905,5
185739,4
300209,4
70095,3
211411,4
548367,4
545735,5
417670,4
408356,2
176690,5
397940,4
115283,4
527153,4
500754,4
322376,3
392822,3
376761,3
403011,4
265277,5
53468,4
378342,4
518482,5
212946,4
491822,4
298084,4
235021,6
367565,4
392305,5
40256,5
89808,4
513912,5
360888,5
450252,4
213084,4
463441,4
25946,4
386760,5
306837,4
325104,5
414832,4
67833,5
82776,4
478839,4
291639,5
48420,4
6675,4
452420,4
486145,4
485538,4
375556,5
387436,4
514236,5
532372,5
360394,5
498175,4
107686,5
499168,4
296559,4
58070,4
540619,4
330663,4
194059,4
81505,4
270961,5
383235,4
208487,4
189542,5
522729,3
433086,4
450484,5
165766,4
52155,5
396249,4
132691,4
150759,4
225030,4
437183,4
552088,4
54548,5
185018,4
363163,4
307298,4
423650,4
35969,3
384626,4
30791,4
289196,4
190380,4
288486,4
210176,3
342737,3
336161,4
133059,4
289070,1
93443,4
154170,4
445286,5
481374,4
352939,4
103200,4
464074,3
461231,5
93423,6
136671,3
508146,4
439800,5
236489,4
92596,3
499828,3
96847,4
360041,5
150324,3
218822,4
29275,4
123949,5
415316,4
443662,4
296045,4
131606,5
232443,5
343659,4
24351,3
228959,5
160847,4
97780,3
249561,4
441545,4
465825,4
67519,3
1629,4
314117,4
278452,4
255883,5
418514,4
149541,4
383274,4
332160,4
544672,5
114531,5
31624,5
303048,4
218922,4
195238,4
498663,4
373083,5
48081,3
347741,5
437164,4
326111,5
412045,5
377291,4
43135,4
14271,4
168418,4
235049,4
485083,4
543496,4
195794,4
462237,4
334682,4
299990,3
352320,4
330739,4
531353,4
386784,1
117619,5
470072,3
485559,4
282147,5
245053,6
245870,4
101593,5
352360,4
465011,4
330284,4
132106,4
535822,3
132169,6
422369,4
203127,5
248842,4
162423,4
361297,4
306626,5
237629,4
541922,5
546629,4
369009,6
529945,4
484015,3
126741,4
452356,5
407752,5
482699,5
370568,4
159048,4
164657,5
384503,5
430705,4
186384,5
536882,4
343416,4
5923,4
557610,4
221010,4
559859,4
382126,4
298282,4
116602,4
112415,4
385662,4
556116,4
511743,4
221128,4
382001,4
538450,3
442338,4
490869,4
504161,3
147678,4
224449,4
377810,4
131053,5
347857,5
203242,4
167499,4
138799,5
126478,4
301762,4
454333,2
437335,5
424455,5
102739,4
201527,4
504371,5
193017,4
110038,4
252623,4
675,4
5303,4
58732,4
170933,4
421483,4
479914,5
241510,5
237378,4
299333,4
476454,4
19769,4
166846,4
111772,4
518251,5
557517,4
430532,3
448448,4
14751,5
519905,5
172411,4
542382,5
486882,4
310447,4
525058,5
352379,3
411568,5
147687,5
300770,4
190013,4
256433,5
255683,4
105900,5
152574,4
240018,5
245202,4
363467,2
178284,5
353435,5
129263,5
490026,4
205134,4
473656,4
22668,4
137144,4
108622,4
388722,5
434721,4
315562,4
7185,5
503571,4
251285,5
23924,3
187870,4
109707,3
521556,4
70907,5
94458,4
489287,4
499804,4
262503,4
184172,3
215618,4
437917,4
342405,4
443007,4
83023,4
43471,6
239342,4
325363,4
166672,6
512614,5
93602,5
537328,5
434000,4
112753,4
518675,4
143472,4
345089,3
73909,5
167798,4
67274,5
176177,4
431448,5
200572,4
279740,5
221396,4
86328,4
513446,4
455063,4
221328,4
510883,4
383926,4
551755,4
150081,3
24498,4
88770,4
309858,4
219120,4
494924,2
175472,5
355271,6
514877,4
447111,4
463704,5
191083,4
231719,5
122154,4
377570,6
358101,4
139709,4
330772,4
243047,5
49810,4
201892,4
20114,3
348082,5
397187,5
339635,4
498833,4
135321,4
83522,4
186563,4
509110,4
319070,4
353668,4
431869,4
308975,3
156832,4
456409,4
156172,3
277273,4
532528,4
268717,5
510735,5
491910,4
239207,4
153695,4
444247,4
215710,4
238016,3
303056,5
316363,5
423514,4
148353,4
137229,5
58413,5
127364,5
56868,5
47888,5
243979,4
466287,4
185088,5
395064,4
131448,4
475689,4
230104,3
526985,4
70575,5
209333,4
395191,3
491576,5
503782,4
477255,4
371335,5
206429,6
8123,5
433082,4
403651,4
214590,3
34874,5
243736,5
550332,4
406856,4
60879,4
53364,5
197413,4
30777,5
250042,4
205512,3
193662,4
475873,5
478272,5
466632,5
5759,5
410086,4
48429,4
306455,4
162599,4
420443,4
226215,5
68076,5
200102,3
320599,3
150250,4
60294,4
403349,5
397317,2
50009,4
273382,4
294782,5
394842,4
230051,4
338198,4
248578,4
538724,2
460960,4
361298,4
136143,4
308410,4
459971,5
329191,4
260169,4
256945,3
269397,5
62312,4
507289,3
415065,5
113066,4
306258,5
443453,5
133277,4
438651,4
523818,4
339334,5
305554,5
340782,6
521313,3
79029,1
215046,4
86384,5
526858,5
204231,4
480027,6
158455,4
484592,3
374636,4
49470,4
513880,4
148234,4
126196,4
395807,5
132453,5
107420,5
246247,4
265230,4
22002,5
26057,3
184575,4
344086,5
356700,5
301497,5
417334,4
152014,3
362087,4
31593,5
70327,4
330309,4
8101,2
322658,4
258229,5
213704,4
103863,4
483186,5
253026,2
50657,5
110484,4
309598,4
377059,5
33677,5
381670,4
330115,1
424380,4
252824,3
2270,4
496049,4
67735,3
245650,4
442871,4
33014,4
523632,4
493538,4
32137,4
174929,4
41411,3
474366,5
430191,4
533559,5
462214,4
557590,4
234344,5
109057,4
397355,4
312790,5
524820,3
283355,5
56184,4
458377,4
193680,4
282707,2
78154,5
54378,4
449524,4
306844,4
297370,4
105718,4
277815,4
390521,3
390082,5
85522,4
351212,3
319099,4
255693,5
106334,4
296048,4
77479,4
191541,3
202825,5
147688,5
375387,4
179082,5
169862,4
33584,4
173187,5
61382,4
124753,5
223362,5
465299,5
459367,4
129743,5
468341,4
83740,4
161602,4
282792,4
222224,5
4562,5
303552,5
423062,5
234001,5
143984,4
178384,4
114490,5
523394,4
73524,4
91260,5
230748,4
330827,5
399685,3
381002,3
549114,5
403115,4
68784,4
13225,4
534158,6
133390,4
425784,5
233146,4
194742,5
56549,4
68025,4
255792,4
411148,5
483580,5
203743,4
427115,3
45290,4
406598,4
455760,3
507200,4
390050,4
509961,4
460955,4
340906,4
191877,5
377260,5
276094,4
304386,4
258534,5
543008,4
497672,4
50016,4
22200,4
20454,4
141370,3
308921,3
63565,3
381366,5
98144,5
176192,4
486913,5
370553,5
327185,4
114846,5
148445,4
64175,4
39757,3
138535,3
313169,4
265494,5
45492,4
197398,5
244737,-9
140656,5
279082,4
97446,5
358323,4
75595,4
347804,4
72959,4
368335,5
215519,4
403562,3
251649,5
237991,5
423617,4
453593,4
423964,4
273764,4
541644,3
317898,4
28578,3
10503,5
485318,4
333574,4
141563,4
133152,4
281381,4
65595,4
547523,5
36378,4
182285,4
27344,3
378743,4
248757,4
199358,5
72359,5
1184,5
161641,4
153247,4
152488,4
394249,4
327266,4
559701,4
122916,4
335350,3
493382,4
316185,5
401756,3
7727,4
521926,4
257814,5
110124,4
217036,5
389747,4
311344,5
431851,4
494681,4
277130,5
167189,5
281178,4
164464,3
116196,3
15630,4
413211,4
23677,4
142393,3
224579,5
66219,4
368390,5
346333,4
382364,4
338343,5
228008,4
287992,4
518712,5
526938,3
482738,3
269288,5
470215,5
242931,4
227031,4
190270,4
119293,4
129090,4
496304,4
468153,6
363072,5
82254,6
309679,4
3701,5
443964,5
475799,5
352048,4
105266,4
221455,4
219793,3
38110,5
308342,5
200464,3
272364,3
438492,4
274919,4
180269,3
311893,5
445776,4
258562,4
427447,3
122430,6
237556,4
96656,4
514561,4
361973,4
17919,3
484815,4
45926,5
259030,5
466756,5
302274,5
1572,4
449785,4
309235,4
213614,5
508292,4
529271,3
184675,4
474879,5
79285,2
47595,4
51778,4
163078,3
175278,4
193858,5
304212,4
380773,5
324829,4
454965,4
195160,4
508613,4
271870,5
108123,4
11513,5
100899,5
15600,3
190619,2
192074,4
11630,3
150575,5
227479,5
218539,5
512509,4
241590,4
386937,4
24617,0
99312,4
314696,4
109774,4
311429,4
333797,4
121089,5
440522,4
548662,4
290648,5
97956,4
453709,4
510972,4
440402,4
416724,5
324960,4
200290,4
466672,4
316634,4
104694,6
317284,5
113490,3
509799,5
285347,3
389254,5
468445,5
180067,4
44348,4
140883,5
534172,5
191282,4
207898,5
460204,4
146411,4
356450,1
341958,4
160946,2
342392,4
76542,4
362740,5
20396,5
51483,5
400130,4
38158,6
396190,5
428232,4
475001,4
479837,4
73572,4
381792,3
99380,4
242601,4
513760,4
158109,4
292516,4
168827,4
22083,5
260921,3
333763,4
427971,4
554661,5
58496,5
147543,4
231121,4
416329,4
551569,4
214244,5
316183,5
183884,4
5068,5
29746,5
391833,4
444192,5
118335,4
42165,4
430046,3
463556,5
493453,4
266479,4
209158,4
305881,4
410173,4
260489,5
6664,4
179866,4
6926,4
367855,4
373751,4
251914,5
344599,4
183379,2
491152,4
385771,4
484059,5
82476,4
235813,5
174424,4
319084,3
372234,4
243733,4
119285,4
113736,5
58911,4
523610,4
491888,4
369253,5
17453,5
449053,3
44465,1
28776,4
131822,5
203778,5
206036,4
543081,4
269461,2
523187,4
153975,5
242238,4
230926,5
62429,5
547964,5
54783,4
106445,4
471311,5
540166,4
495527,4
556173,5
36675,4
253016,4
532866,5
502217,4
477560,3
167238,3
168887,4
337760,4
155505,4
438027,4
262674,4
275859,5
225929,5
276695,5
28150,4
543260,3
154294,3
446557,4
9040,5
497716,4
472545,2
218501,4
72146,5
328571,4
28016,4
4498,4
261937,4
119321,4
302932,5
416735,4
68340,4
447874,5
270370,4
39514,4
76999,5
213907,4
296934,5
60808,4
510323,5
359065,4
58775,4
387743,5
137890,4
146359,5
59816,5
400714,4
20949,5
56258,5
5830,5
388802,4
303034,4
409241,4
392293,5
225394,4
85242,4
464642,4
278063,4
429640,4
227139,5
390982,5
477204,4
201722,5
118623,3
407131,4
43420,4
52577,4
332711,5
48957,4
264774,3
86349,5
25512,4
224267,3
32089,4
375770,4
293220,6
351662,4
270493,4
427383,5
388488,4
531066,4
11732,4
71512,4
239482,4
509950,3
460630,4
322551,3
415548,3
228217,4
215866,5
208254,5
237553,4
406316,4
205920,3
429058,4
134785,4
211706,4
8947,5
31299,3
168800,5
425794,4
367387,4
359288,3
435923,4
151523,4
282610,4
410139,4
193950,5
54550,3
517023,5
159367,6
466638,5
556357,4
285877,4
503162,4
24952,4
483430,3
558717,5
264266,4
147601,5
552696,5
445324,5
8897,4
206765,4
277429,4
360698,4
176346,4
551739,4
194843,3
184795,4
482624,4
172204,4
502930,4
85705,4
43831,4
206211,4
185403,3
395844,3
143986,4
70919,3
150475,5
346760,5
93268,5
301927,4
62353,4
104730,1
340844,5
406009,4
492737,4
161344,4
513662,5
421491,4
70122,4
309465,4
384262,5
405327,5
77378,5
402154,4
110060,5
22437,3
415708,5
414248,4
53445,5
134332,4
192656,4
518103,5
457688,4
229215,4
9563,4
42518,5
299666,4
543618,5
499577,4
2468,4
441679,5
409214,4
227451,5
362631,4
315416,4
175085,6
495726,3
189128,4
374302,4
6312,4
290476,5
384631,3
434987,4
148953,4
530278,4
277443,5
308866,5
260402,6
429517,4
23696,4
94697,4
358562,4
438229,3
132912,5
338903,4
274528,4
213037,5
530956,4
231520,4
306159,4
381459,4
255586,5
425483,4
328415,4
88851,4
331087,4
259235,4
487322,4
199112,5
366366,4
374641,2
188915,4
459194,4
64157,4
500849,3
430782,4
550508,1
40816,5
353416,4
326965,4
94990,4
515863,4
548627,4
347495,5
177086,5
299543,4
70765,4
273071,4
41252,4
184483,4
267776,4
327648,4
386542,4
36699,4
415492,5
336608,4
512797,4
114239,4
248050,4
67280,4
181531,4
450856,4
547821,5
318114,4
64295,4
169870,4
334423,4
343268,4
14318,4
131208,4
487678,5
89693,5
280212,4
201107,4
360674,3
506473,4
216204,4
556022,4
424716,4
187756,4
484785,4
127890,5
5373,5
341626,3
215818,4
388629,4
24726,4
230275,4
356586,5
386402,4
217828,4
165260,4
469663,3
343822,4
281052,4
248150,3
138116,4
198509,4
17947,5
486036,4
194549,4
57224,4
253038,5
359528,4
544323,4
207446,5
435569,4
69311,3
206870,5
139742,4
203146,5
445749,4
241284,5
49248,4
498969,4
65391,5
194681,4
145519,4
110295,5
320130,3
102551,4
347634,5
78821,5
337182,5
453834,4
517725,4
253338,4
188981,3
177362,4
448876,5
16757,3
41284,5
303373,4
203392,5
44039,5
423571,4
354968,3
388509,5
412404,4
510399,4
57937,5
309328,4
273508,4
160862,4
171752,4
283735,4
159819,4
334480,4
313084,4
338389,4
85042,4
462700,5
437555,4
482346,4
539427,4
358429,5
172215,4
551471,4
79387,5
133616,5
105325,4
57282,4
414661,5
195159,4
399184,3
331952,4
12617,4
208661,4
337100,4
261827,4
368242,4
220268,4
76172,4
192731,5
468320,5
505450,5
112878,4
212878,4
251998,4
215610,4
517161,4
97707,4
493723,4
328606,5
119462,4
139884,4
366388,4
410786,5
403935,5
271699,4
479677,2
419345,4
277500,3
560657,4
402493,4
154157,4
94912,5
405684,4
459414,3
30533,5
308681,5
359364,5
346419,3
409731,4
411001,4
539653,4
408558,4
179387,4
360462,4
46451,4
329796,4
373777,4
528112,4
23488,4
509203,5
552819,4
220789,4
382113,6
305115,3
159325,4
412291,4
286375,5
106407,4
51995,4
260455,4
481397,4
142256,5
349771,4
195024,4
291846,4
488374,4
213613,4
47251,5
209387,5
304057,4
316087,5
468208,4
387988,4
348600,4
371544,4
258699,4
419804,4
521461,3
66624,4
357467,4
139730,4
181855,3
528302,4
375278,4
422630,4
373380,4
364408,4
129462,5
549835,3
58410,4
297616,3
216633,4
430644,5
123990,5
476533,4
381331,4
442302,5
56396,5
443921,3
516421,5
496286,5
422653,3
169022,5
261871,4
107178,4
251538,5
86135,4
152742,3
219141,4
275504,6
7364,4
183208,5
1471,5
479149,5
155455,6
541009,3
529492,5
373461,4
301051,5
252375,4
400134,3
40710,4
520396,4
10065,4
219081,4
205555,4
473377,4
352217,4
118560,4
479896,5
258109,3
204435,4
186167,4
503727,4
233626,4
431992,4
496886,4
112711,4
291330,4
226282,3
248740,6
334607,4
188239,5
540420,5
31775,4
194446,4
82374,4
118408,4
281076,4
101906,4
17922,4
248889,5
462249,4
342040,4
346480,4
5468,4
450887,0
36142,4
285635,4
259967,4
243460,3
465501,5
326894,6
308967,4
272297,4
110550,4
442014,5
244881,5
12575,4
257171,4
385915,5
365973,4
330218,5
452938,5
498967,4
518829,5
183538,4
550974,4
128769,5
387083,5
317106,5
392847,5
304596,6
190504,4
433130,4
282292,5
85708,4
83310,4
508757,4
201304,5
183747,3
271450,4
1976,5
405672,4
160499,4
509690,5
335470,4
2684,4
250116,4
110177,2
278313,4
304377,4
152650,4
20836,4
107280,4
429124,4
356078,4
361226,4
556282,4
551910,4
150202,5
339090,3
97143,5
286751,4
30408,4
472144,4
409847,4
146911,3
381880,3
483560,3
147584,3
211094,4
48168,4
350957,4
25156,3
549443,4
109382,5
94989,2
487112,4
86924,5
350775,4
343817,5
110858,4
546082,4
459693,4
368262,5
348048,5
346599,4
51407,4
352392,5
550881,4
87080,5
137575,4
320726,4
487416,5
359378,4
202457,5
118855,3
63061,4
525312,5
471121,4
488859,3
58624,5
95910,4
552359,5
298635,5
373748,3
419362,5
352041,5
468259,4
180960,4
62267,4
400548,6
255399,4
485749,3
285786,5
94398,4
215572,5
117312,4
196448,4
545583,4
56703,4
555016,5
196502,4
90453,5
25952,5
127269,4
51402,4
112667,4
484365,4
521262,4
235593,5
149558,4
30744,4
426806,5
49118,4
186155,4
434993,4
408258,5
297524,3
217996,4
478744,4
487435,4
535189,6
121664,4
383566,4
281211,3
66144,4
210044,3
162232,4
488860,5
51335,4
56594,5
404716,5
528864,4
326855,4
59878,2
205595,4
292395,4
240132,4
175862,4
100112,3
35932,4
6888,5
458680,6
123961,5
518827,4
384169,4
77746,5
113764,4
226680,2
377612,2
81567,5
544393,5
516788,4
136579,5
207870,4
529309,3
142692,5
70992,4
19946,5
148627,2
